scenario,draw,y,b3,n
bootstrap_matrix,75,log_breadth,0.014854789598237243,120693
bootstrap_matrix,75,log_depth,-0.028855083851392526,120693
bootstrap_matrix,81,log_breadth,0.03194786710697765,120693
bootstrap_matrix,81,log_depth,-0.03383184379976627,120693
bootstrap_matrix,73,log_breadth,0.10216166621369363,120693
bootstrap_matrix,73,log_depth,-0.07254191997001273,120693
bootstrap_matrix,83,log_breadth,0.015586127600470316,120693
bootstrap_matrix,83,log_depth,-0.023755718231880038,120693
bootstrap_matrix,82,log_breadth,0.01301230999060412,120693
bootstrap_matrix,82,log_depth,-0.0292894304819771,120693
bootstrap_matrix,79,log_breadth,0.07393670796521505,120693
bootstrap_matrix,79,log_depth,-0.07115768009491012,120693
bootstrap_matrix,78,log_breadth,-0.013555134928035228,120693
bootstrap_matrix,78,log_depth,0.013900852655162417,120693
bootstrap_matrix,77,log_breadth,1.4032793058751546e-14,120693
bootstrap_matrix,77,log_depth,5.279981534161468e-16,120693
bootstrap_matrix,80,log_breadth,0.022395837497966364,120693
bootstrap_matrix,80,log_depth,-0.012952711728724338,120693
bootstrap_matrix,87,log_breadth,0.04776095093590931,120693
bootstrap_matrix,87,log_depth,-0.06346135654082453,120693
bootstrap_matrix,88,log_breadth,0.0021838541524789035,120693
bootstrap_matrix,88,log_depth,-0.0026709164418546464,120693
bootstrap_matrix,90,log_breadth,0.06704289211919362,120693
bootstrap_matrix,90,log_depth,-0.08208247723082836,120693
bootstrap_matrix,84,log_breadth,0.0008427090137144485,120693
bootstrap_matrix,84,log_depth,-0.01696869954454465,120693
bootstrap_matrix,85,log_breadth,0.07596230328334863,120693
bootstrap_matrix,85,log_depth,-0.07622770008579959,120693
bootstrap_matrix,86,log_breadth,0.02425807457749469,120693
bootstrap_matrix,86,log_depth,-0.0273610863154167,120693
bootstrap_matrix,91,log_breadth,5.069919093922404e-15,120693
bootstrap_matrix,91,log_depth,-1.5668599707730027e-14,120693
bootstrap_matrix,92,log_breadth,0.021491854440520857,120693
bootstrap_matrix,92,log_depth,-0.015723420957955488,120693
bootstrap_matrix,97,log_breadth,0.008307165209509599,120693
bootstrap_matrix,97,log_depth,-0.026065708520177727,120693
bootstrap_matrix,89,log_breadth,0.07656096792457517,120693
bootstrap_matrix,89,log_depth,-0.06957665331319282,120693
bootstrap_matrix,98,log_breadth,4.329219274734619e-16,120693
bootstrap_matrix,98,log_depth,1.2685251456922582e-15,120693
bootstrap_matrix,96,log_breadth,9.808939684802231e-15,120693
bootstrap_matrix,96,log_depth,-0.0010628779250997345,120693
bootstrap_matrix,95,log_breadth,3.3596399882090533e-15,120693
bootstrap_matrix,95,log_depth,-7.507947673423077e-15,120693
bootstrap_matrix,93,log_breadth,0.04532038955232784,120693
bootstrap_matrix,93,log_depth,-0.03341589030069671,120693
bootstrap_matrix,94,log_breadth,-0.02439154289143522,120693
bootstrap_matrix,94,log_depth,0.033737184176881506,120693
annotator1,4,log_breadth,0.053508386724659344,120693
annotator1,4,log_depth,-0.05396849971788762,120693
bootstrap_matrix,99,log_breadth,0.00351028269985799,120693
bootstrap_matrix,99,log_depth,-0.0025964734644312267,120693
annotator1,6,log_breadth,0.042077151891891734,120693
annotator1,6,log_depth,-0.04479191871919697,120693
annotator1,2,log_breadth,0.052142042506376385,120693
annotator1,2,log_depth,-0.04660416280597862,120693
annotator1,0,log_breadth,0.05307679188035162,120693
annotator1,0,log_depth,-0.06377760618451789,120693
annotator1,3,log_breadth,0.06236245816425945,120693
annotator1,3,log_depth,-0.05555305513633051,120693
annotator1,1,log_breadth,0.03315743040437577,120693
annotator1,1,log_depth,-0.03649606231398736,120693
annotator1,7,log_breadth,0.04352889738534981,120693
annotator1,7,log_depth,-0.04154266137665633,120693
annotator1,5,log_breadth,0.08654592627144951,120693
annotator1,5,log_depth,-0.06954346549534648,120693
annotator1,11,log_breadth,0.05367692621287839,120693
annotator1,11,log_depth,-0.046689893969924776,120693
annotator1,13,log_breadth,0.05339253218113993,120693
annotator1,13,log_depth,-0.05392166886910933,120693
annotator1,14,log_breadth,0.03478953740937554,120693
annotator1,14,log_depth,-0.04935049030586502,120693
annotator1,10,log_breadth,0.04537343342355438,120693
annotator1,10,log_depth,-0.06382194676363775,120693
annotator1,9,log_breadth,0.04062151552551263,120693
annotator1,9,log_depth,-0.043857305080624485,120693
annotator1,8,log_breadth,0.06230875661458704,120693
annotator1,8,log_depth,-0.06367352103855783,120693
annotator1,16,log_breadth,0.03564773298536987,120693
annotator1,16,log_depth,-0.026464880379707366,120693
annotator1,20,log_breadth,0.04978259245903754,120693
annotator1,20,log_depth,-0.036541348901289024,120693
annotator1,15,log_breadth,0.053458968736237934,120693
annotator1,15,log_depth,-0.05572437829788396,120693
annotator1,12,log_breadth,0.059263470405284555,120693
annotator1,12,log_depth,-0.034518834152519225,120693
annotator1,21,log_breadth,0.05984130800479193,120693
annotator1,21,log_depth,-0.06403056948972385,120693
annotator1,17,log_breadth,0.08959140148489762,120693
annotator1,17,log_depth,-0.07260624373786032,120693
annotator1,18,log_breadth,0.031383354841386726,120693
annotator1,18,log_depth,-0.025545724637807462,120693
annotator1,22,log_breadth,0.04152405774263246,120693
annotator1,22,log_depth,-0.04926625119347826,120693
annotator1,19,log_breadth,0.06325570584903839,120693
annotator1,19,log_depth,-0.06686591352952745,120693
annotator1,26,log_breadth,0.05185321321172953,120693
annotator1,26,log_depth,-0.05511134782480418,120693
annotator1,30,log_breadth,0.026508005167085628,120693
annotator1,30,log_depth,-0.031563904542329164,120693
annotator1,27,log_breadth,0.06587755545274504,120693
annotator1,27,log_depth,-0.05564863757485311,120693
annotator1,23,log_breadth,0.04669929148011809,120693
annotator1,23,log_depth,-0.06903006635113973,120693
annotator1,24,log_breadth,0.028877636562725933,120693
annotator1,24,log_depth,-0.029836198838333643,120693
annotator1,25,log_breadth,0.048320533902620255,120693
annotator1,25,log_depth,-0.041403770961101836,120693
annotator1,28,log_breadth,0.052648137136961454,120693
annotator1,28,log_depth,-0.04852739774355026,120693
annotator1,29,log_breadth,0.06519390357761254,120693
annotator1,29,log_depth,-0.05647202600240337,120693
annotator1,36,log_breadth,0.04728213934371092,120693
annotator1,36,log_depth,-0.04171414036516785,120693
annotator1,32,log_breadth,0.05075207720520526,120693
annotator1,32,log_depth,-0.049752917877243986,120693
annotator1,37,log_breadth,0.014829786578802566,120693
annotator1,37,log_depth,-0.012434362456582075,120693
annotator1,31,log_breadth,0.038379704685543484,120693
annotator1,31,log_depth,-0.02940678932146562,120693
annotator1,33,log_breadth,0.047700190001144005,120693
annotator1,33,log_depth,-0.04446932879852067,120693
annotator1,35,log_breadth,0.046199322527553224,120693
annotator1,35,log_depth,-0.0463057752436592,120693
annotator1,34,log_breadth,0.028189985233689683,120693
annotator1,34,log_depth,-0.03472502497160407,120693
annotator1,43,log_breadth,0.03340517117924951,120693
annotator1,43,log_depth,-0.014829967271297893,120693
annotator1,45,log_breadth,0.06876535156745789,120693
annotator1,45,log_depth,-0.06062831890025785,120693
annotator1,38,log_breadth,0.046118386406149924,120693
annotator1,38,log_depth,-0.048097473326202254,120693
annotator1,40,log_breadth,0.01633573448513318,120693
annotator1,40,log_depth,-0.0008151800684335487,120693
annotator1,39,log_breadth,0.07813192939561193,120693
annotator1,39,log_depth,-0.060829999826017174,120693
annotator1,41,log_breadth,0.024285818211350785,120693
annotator1,41,log_depth,-0.035663888503268154,120693
annotator1,44,log_breadth,0.03346766200903256,120693
annotator1,44,log_depth,-0.0311754402693783,120693
annotator1,47,log_breadth,0.04569558438627793,120693
annotator1,47,log_depth,-0.050225709313749096,120693
annotator1,42,log_breadth,0.05324499556469439,120693
annotator1,42,log_depth,-0.06229883249042822,120693
annotator1,51,log_breadth,0.071250330385867,120693
annotator1,51,log_depth,-0.06699017909954429,120693
annotator1,50,log_breadth,0.015503914198204616,120693
annotator1,50,log_depth,-0.01303160019386384,120693
annotator1,46,log_breadth,0.05426737966188026,120693
annotator1,46,log_depth,-0.026407425065650435,120693
annotator1,48,log_breadth,0.04227883182604956,120693
annotator1,48,log_depth,-0.05232628112065639,120693
annotator1,49,log_breadth,0.08269450170342574,120693
annotator1,49,log_depth,-0.06811424506809564,120693
annotator1,56,log_breadth,0.03843489801556063,120693
annotator1,56,log_depth,-0.012846010795606303,120693
annotator1,60,log_breadth,0.04962074694304168,120693
annotator1,60,log_depth,-0.055350953818295086,120693
annotator1,59,log_breadth,0.09091531812996767,120693
annotator1,59,log_depth,-0.07684977184122556,120693
annotator1,57,log_breadth,0.0414412116388032,120693
annotator1,57,log_depth,-0.05028993254012279,120693
annotator1,52,log_breadth,0.03097268704257661,120693
annotator1,52,log_depth,-0.020358391252675787,120693
annotator1,54,log_breadth,0.044830380862945725,120693
annotator1,54,log_depth,-0.03775182717061063,120693
annotator1,53,log_breadth,0.025490308887969822,120693
